Freq,Power,Theor.AR(1),chi2 80%,chi2 90%,chi2 95%,chi2 99%,chi2 crit.
0.10611,0.085272,0.19393,0.29799,0.39786,0.49449,0.7118,1.0523
0.10625,0.19152,0.19352,0.29737,0.39703,0.49346,0.71032,1.0501
0.1064,0.26724,0.19312,0.29675,0.3962,0.49243,0.70883,1.0479
0.10655,0.44418,0.19272,0.29613,0.39538,0.49141,0.70736,1.0458
0.1067,0.39108,0.19232,0.29552,0.39456,0.49039,0.70589,1.0436
0.10685,0.29751,0.19192,0.2949,0.39374,0.48937,0.70443,1.0414
0.107,0.15074,0.19152,0.29429,0.39292,0.48836,0.70297,1.0393
0.10715,0.040668,0.19113,0.29369,0.39211,0.48735,0.70152,1.0371
0.1073,0.063757,0.19073,0.29308,0.39131,0.48635,0.70008,1.035
0.10745,0.075538,0.19034,0.29248,0.3905,0.48535,0.69864,1.0329
0.1076,0.12676,0.18995,0.29188,0.3897,0.48436,0.69721,1.0308
0.10775,0.10237,0.18956,0.29129,0.38891,0.48337,0.69579,1.0287
0.1079,0.11357,0.18918,0.29069,0.38812,0.48238,0.69437,1.0266
0.10805,0.10656,0.18879,0.2901,0.38733,0.4814,0.69296,1.0245
0.1082,0.12553,0.18841,0.28951,0.38654,0.48042,0.69155,1.0224
0.10835,0.096129,0.18803,0.28893,0.38576,0.47945,0.69015,1.0203
0.1085,0.071419,0.18765,0.28834,0.38498,0.47848,0.68875,1.0183
0.10865,0.015017,0.18727,0.28776,0.3842,0.47752,0.68737,1.0162
0.1088,0.016916,0.18689,0.28718,0.38343,0.47656,0.68598,1.0142
0.10895,0.066572,0.18652,0.28661,0.38266,0.4756,0.68461,1.0121
0.1091,0.10216,0.18614,0.28603,0.38189,0.47465,0.68324,1.0101
0.10925,0.20252,0.18577,0.28546,0.38113,0.4737,0.68187,1.0081
0.1094,0.21599,0.1854,0.28489,0.38037,0.47276,0.68051,1.0061
0.10955,0.21327,0.18503,0.28433,0.37961,0.47182,0.67916,1.0041
0.1097,0.21157,0.18467,0.28376,0.37886,0.47088,0.67781,1.0021
0.10985,0.095306,0.1843,0.2832,0.37811,0.46995,0.67647,1.0001
0.11,0.072293,0.18394,0.28264,0.37737,0.46902,0.67514,0.99812
0.11015,0.019893,0.18358,0.28208,0.37662,0.4681,0.67381,0.99615
0.1103,0.016001,0.18321,0.28153,0.37588,0.46718,0.67248,0.9942
0.11045,0.08332,0.18286,0.28098,0.37514,0.46626,0.67116,0.99225
0.1106,0.12868,0.1825,0.28043,0.37441,0.46535,0.66985,0.99031
0.11075,0.15729,0.18214,0.27988,0.37368,0.46444,0.66854,0.98837
0.1109,0.28028,0.18179,0.27933,0.37295,0.46354,0.66724,0.98645
0.11105,0.4126,0.18143,0.27879,0.37223,0.46263,0.66594,0.98453
0.1112,0.63108,0.18108,0.27825,0.37151,0.46174,0.66465,0.98262
0.11135,0.92308,0.18073,0.27771,0.37079,0.46084,0.66337,0.98072
0.1115,0.84981,0.18038,0.27718,0.37007,0.45996,0.66209,0.97883
0.11165,0.80595,0.18004,0.27664,0.36936,0.45907,0.66081,0.97694
0.1118,0.40398,0.17969,0.27611,0.36865,0.45819,0.65954,0.97507
0.11195,0.23205,0.17935,0.27558,0.36794,0.45731,0.65828,0.9732
0.1121,0.26445,0.179,0.27506,0.36724,0.45644,0.65702,0.97134
0.11225,0.47187,0.17866,0.27453,0.36654,0.45556,0.65577,0.96949
0.1124,0.72037,0.17832,0.27401,0.36584,0.4547,0.65452,0.96764
0.11255,0.798,0.17798,0.27349,0.36515,0.45383,0.65327,0.9658
0.1127,0.59021,0.17764,0.27297,0.36445,0.45297,0.65204,0.96397
0.11285,0.41502,0.17731,0.27245,0.36377,0.45212,0.6508,0.96215
0.113,0.17678,0.17697,0.27194,0.36308,0.45127,0.64958,0.96034
0.11315,0.13289,0.17664,0.27143,0.3624,0.45042,0.64836,0.95853
0.1133,0.1079,0.17631,0.27092,0.36172,0.44957,0.64714,0.95673
0.11345,0.12587,0.17598,0.27041,0.36104,0.44873,0.64593,0.95494
0.1136,0.19386,0.17565,0.26991,0.36036,0.44789,0.64472,0.95316
0.11375,0.27102,0.17532,0.2694,0.35969,0.44706,0.64352,0.95138
0.1139,0.40298,0.175,0.2689,0.35902,0.44622,0.64232,0.94961
0.11405,0.38655,0.17467,0.2684,0.35836,0.4454,0.64113,0.94785
0.1142,0.39202,0.17435,0.26791,0.35769,0.44457,0.63994,0.94609
0.11435,0.25274,0.17403,0.26741,0.35703,0.44375,0.63876,0.94435
0.1145,0.24151,0.17371,0.26692,0.35638,0.44293,0.63758,0.94261
0.11465,0.17962,0.17339,0.26643,0.35572,0.44212,0.63641,0.94087
0.1148,0.19197,0.17307,0.26594,0.35507,0.44131,0.63525,0.93915
0.11495,0.1266,0.17275,0.26545,0.35442,0.4405,0.63408,0.93743
0.1151,0.16874,0.17244,0.26497,0.35377,0.4397,0.63293,0.93572
0.11525,0.19001,0.17212,0.26449,0.35313,0.4389,0.63177,0.93401
0.1154,0.28447,0.17181,0.26401,0.35249,0.4381,0.63063,0.93232
0.11555,0.31273,0.1715,0.26353,0.35185,0.43731,0.62948,0.93063
0.1157,0.22254,0.17119,0.26305,0.35121,0.43651,0.62834,0.92894
0.11585,0.16289,0.17088,0.26258,0.35058,0.43573,0.62721,0.92727
0.116,0.093435,0.17057,0.2621,0.34995,0.43494,0.62608,0.9256
0.11615,0.090696,0.17027,0.26163,0.34932,0.43416,0.62496,0.92394
0.1163,0.14337,0.16996,0.26116,0.34869,0.43338,0.62384,0.92228
0.11645,0.063276,0.16966,0.2607,0.34807,0.43261,0.62272,0.92063
0.1166,0.088306,0.16936,0.26023,0.34745,0.43184,0.62161,0.91899
0.11675,0.045904,0.16905,0.25977,0.34683,0.43107,0.62051,0.91736
0.1169,0.14805,0.16875,0.25931,0.34621,0.4303,0.6194,0.91573
0.11705,0.16524,0.16846,0.25885,0.3456,0.42954,0.61831,0.91411
0.1172,0.22541,0.16816,0.25839,0.34499,0.42878,0.61722,0.91249
0.11735,0.12281,0.16786,0.25794,0.34438,0.42803,0.61613,0.91089
0.11749,0.17905,0.16757,0.25748,0.34378,0.42728,0.61505,0.90928
0.11764,0.12933,0.16727,0.25703,0.34318,0.42653,0.61397,0.90769
0.11779,0.18902,0.16698,0.25658,0.34257,0.42578,0.61289,0.9061
0.11794,0.14476,0.16669,0.25613,0.34198,0.42504,0.61182,0.90452
0.11809,0.063564,0.1664,0.25569,0.34138,0.4243,0.61076,0.90294
0.11824,0.047729,0.16611,0.25524,0.34079,0.42356,0.6097,0.90137
0.11839,0.060563,0.16582,0.2548,0.3402,0.42282,0.60864,0.89981
0.11854,0.13095,0.16553,0.25436,0.33961,0.42209,0.60759,0.89826
0.11869,0.19025,0.16525,0.25392,0.33902,0.42137,0.60654,0.89671
0.11884,0.15806,0.16496,0.25349,0.33844,0.42064,0.60549,0.89516
0.11899,0.1544,0.16468,0.25305,0.33786,0.41992,0.60445,0.89363
0.11914,0.1314,0.1644,0.25262,0.33728,0.4192,0.60342,0.8921
0.11929,0.17956,0.16412,0.25219,0.3367,0.41848,0.60239,0.89057
0.11944,0.15862,0.16384,0.25176,0.33613,0.41777,0.60136,0.88905
0.11959,0.22036,0.16356,0.25133,0.33556,0.41706,0.60034,0.88754
0.11974,0.1383,0.16328,0.2509,0.33499,0.41635,0.59932,0.88604
0.11989,0.28704,0.16301,0.25048,0.33442,0.41565,0.59831,0.88454
0.12004,0.26692,0.16273,0.25005,0.33386,0.41494,0.59729,0.88304
0.12019,0.38841,0.16246,0.24963,0.33329,0.41425,0.59629,0.88155
0.12034,0.32564,0.16218,0.24921,0.33273,0.41355,0.59529,0.88007
0.12049,0.23257,0.16191,0.24879,0.33218,0.41286,0.59429,0.8786
0.12064,0.13737,0.16164,0.24838,0.33162,0.41217,0.59329,0.87713
0.12079,0.041099,0.16137,0.24796,0.33107,0.41148,0.5923,0.87566
0.12094,0.046788,0.1611,0.24755,0.33052,0.41079,0.59132,0.87421
0.12109,0.075083,0.16083,0.24714,0.32997,0.41011,0.59034,0.87276
0.12124,0.083739,0.16057,0.24673,0.32942,0.40943,0.58936,0.87131
0.12139,0.10579,0.1603,0.24632,0.32888,0.40875,0.58838,0.86987
0.12154,0.040402,0.16004,0.24592,0.32833,0.40808,0.58741,0.86844
0.12169,0.039162,0.15978,0.24551,0.32779,0.40741,0.58645,0.86701
0.12184,0.020256,0.15951,0.24511,0.32726,0.40674,0.58549,0.86558
0.12199,0.054612,0.15925,0.24471,0.32672,0.40608,0.58453,0.86417
0.12214,0.091699,0.15899,0.24431,0.32619,0.40541,0.58357,0.86276
0.12229,0.096982,0.15873,0.24391,0.32566,0.40475,0.58262,0.86135
0.12244,0.14026,0.15848,0.24351,0.32513,0.40409,0.58168,0.85995
0.12259,0.25017,0.15822,0.24312,0.3246,0.40344,0.58073,0.85856
0.12274,0.41636,0.15796,0.24273,0.32407,0.40279,0.57979,0.85717
0.12289,0.67495,0.15771,0.24234,0.32355,0.40214,0.57886,0.85579
0.12304,0.751,0.15745,0.24195,0.32303,0.40149,0.57793,0.85441
0.12319,0.77632,0.1572,0.24156,0.32251,0.40085,0.577,0.85304
0.12334,0.59926,0.15695,0.24117,0.322,0.4002,0.57608,0.85167
0.12349,0.42998,0.1567,0.24078,0.32148,0.39956,0.57516,0.85031
0.12364,0.30325,0.15645,0.2404,0.32097,0.39893,0.57424,0.84896
0.12379,0.18145,0.1562,0.24002,0.32046,0.39829,0.57333,0.84761
0.12394,0.13535,0.15595,0.23964,0.31995,0.39766,0.57242,0.84626
0.12409,0.037041,0.15571,0.23926,0.31945,0.39703,0.57151,0.84492
0.12424,0.048925,0.15546,0.23888,0.31894,0.39641,0.57061,0.84359
0.12439,0.057397,0.15522,0.23851,0.31844,0.39578,0.56971,0.84226
0.12454,0.18105,0.15497,0.23813,0.31794,0.39516,0.56882,0.84094
0.12469,0.17056,0.15473,0.23776,0.31744,0.39454,0.56793,0.83962
0.12484,0.22796,0.15449,0.23739,0.31694,0.39392,0.56704,0.83831
0.12499,0.11786,0.15425,0.23702,0.31645,0.39331,0.56615,0.837
0.12514,0.13945,0.15401,0.23665,0.31596,0.3927,0.56527,0.8357
0.12529,0.13209,0.15377,0.23628,0.31547,0.39209,0.5644,0.83441
0.12544,0.11738,0.15353,0.23591,0.31498,0.39148,0.56352,0.83311
0.12559,0.12183,0.15329,0.23555,0.31449,0.39088,0.56265,0.83183
0.12574,0.030939,0.15306,0.23519,0.31401,0.39028,0.56179,0.83055
0.12589,0.035055,0.15282,0.23483,0.31353,0.38968,0.56092,0.82927
0.12604,0.27909,0.15259,0.23447,0.31305,0.38908,0.56006,0.828
0.12619,0.59454,0.15235,0.23411,0.31257,0.38849,0.55921,0.82673
0.12634,1.2461,0.15212,0.23375,0.31209,0.38789,0.55836,0.82547
0.12649,1.668,0.15189,0.2334,0.31162,0.3873,0.55751,0.82422
0.12664,1.859,0.15166,0.23304,0.31114,0.38672,0.55666,0.82297
0.12679,1.7219,0.15143,0.23269,0.31067,0.38613,0.55582,0.82172
0.12694,1.1646,0.1512,0.23234,0.3102,0.38555,0.55498,0.82048
0.12709,0.77697,0.15097,0.23199,0.30974,0.38497,0.55414,0.81925
0.12724,0.64846,0.15075,0.23164,0.30927,0.38439,0.55331,0.81802
0.12739,0.8043,0.15052,0.23129,0.30881,0.38381,0.55248,0.81679
0.12754,1.3353,0.1503,0.23095,0.30835,0.38324,0.55166,0.81557
0.12769,1.5004,0.15007,0.2306,0.30789,0.38267,0.55083,0.81435
0.12784,1.547,0.14985,0.23026,0.30743,0.3821,0.55001,0.81314
0.12799,1.2223,0.14963,0.22992,0.30697,0.38153,0.5492,0.81194
0.12814,0.8832,0.14941,0.22958,0.30652,0.38097,0.54839,0.81074
0.12829,0.60752,0.14919,0.22924,0.30607,0.38041,0.54758,0.80954
0.12844,0.52293,0.14897,0.2289,0.30562,0.37984,0.54677,0.80835
0.12859,0.37977,0.14875,0.22857,0.30517,0.37929,0.54597,0.80716
0.12873,0.36581,0.14853,0.22823,0.30472,0.37873,0.54517,0.80598
0.12888,0.29044,0.14831,0.2279,0.30428,0.37818,0.54437,0.8048
0.12903,0.26957,0.1481,0.22756,0.30383,0.37763,0.54358,0.80363
0.12918,0.31041,0.14788,0.22723,0.30339,0.37708,0.54279,0.80246
0.12933,0.25709,0.14767,0.2269,0.30295,0.37653,0.542,0.80129
0.12948,0.25267,0.14745,0.22658,0.30251,0.37599,0.54122,0.80014
0.12963,0.21557,0.14724,0.22625,0.30208,0.37544,0.54044,0.79898
0.12978,0.3212,0.14703,0.22592,0.30164,0.3749,0.53966,0.79783
0.12993,0.30541,0.14682,0.2256,0.30121,0.37437,0.53888,0.79669
0.13008,0.36308,0.14661,0.22528,0.30078,0.37383,0.53811,0.79555
0.13023,0.17364,0.1464,0.22495,0.30035,0.3733,0.53734,0.79441
0.13038,0.09359,0.14619,0.22463,0.29992,0.37276,0.53658,0.79328
0.13053,0.19162,0.14598,0.22432,0.29949,0.37223,0.53582,0.79215
0.13068,0.36138,0.14577,0.224,0.29907,0.37171,0.53506,0.79103
0.13083,0.69867,0.14557,0.22368,0.29865,0.37118,0.5343,0.78991
0.13098,0.75452,0.14536,0.22337,0.29822,0.37066,0.53355,0.7888
0.13113,0.66266,0.14516,0.22305,0.29781,0.37014,0.5328,0.78769
0.13128,0.46135,0.14495,0.22274,0.29739,0.36962,0.53205,0.78658
0.13143,0.37028,0.14475,0.22243,0.29697,0.3691,0.5313,0.78548
0.13158,0.29554,0.14455,0.22212,0.29656,0.36859,0.53056,0.78438
0.13173,0.40859,0.14435,0.22181,0.29614,0.36807,0.52982,0.78329
0.13188,0.23968,0.14415,0.2215,0.29573,0.36756,0.52909,0.78221
0.13203,0.1968,0.14395,0.22119,0.29532,0.36705,0.52836,0.78112
0.13218,0.031204,0.14375,0.22089,0.29492,0.36655,0.52763,0.78004
0.13233,0.051778,0.14355,0.22058,0.29451,0.36604,0.5269,0.77897
0.13248,0.065672,0.14335,0.22028,0.2941,0.36554,0.52618,0.7779
0.13263,0.13658,0.14316,0.21998,0.2937,0.36504,0.52545,0.77683
0.13278,0.12494,0.14296,0.21968,0.2933,0.36454,0.52474,0.77577
0.13293,0.13807,0.14277,0.21938,0.2929,0.36404,0.52402,0.77471
0.13308,0.24906,0.14257,0.21908,0.2925,0.36355,0.52331,0.77366
0.13323,0.25286,0.14238,0.21878,0.29211,0.36305,0.5226,0.77261
0.13338,0.36568,0.14219,0.21849,0.29171,0.36256,0.52189,0.77157
0.13353,0.27076,0.142,0.21819,0.29132,0.36207,0.52119,0.77052
0.13368,0.26365,0.1418,0.2179,0.29092,0.36158,0.52049,0.76949
0.13383,0.27256,0.14161,0.21761,0.29053,0.3611,0.51979,0.76845
0.13398,0.42887,0.14142,0.21731,0.29015,0.36062,0.51909,0.76743
0.13413,0.46273,0.14124,0.21702,0.28976,0.36013,0.5184,0.7664
0.13428,0.61781,0.14105,0.21673,0.28937,0.35966,0.51771,0.76538
0.13443,0.42794,0.14086,0.21645,0.28899,0.35918,0.51702,0.76436
0.13458,0.39529,0.14067,0.21616,0.2886,0.3587,0.51634,0.76335
0.13473,0.29654,0.14049,0.21587,0.28822,0.35823,0.51565,0.76234
0.13488,0.22982,0.1403,0.21559,0.28784,0.35776,0.51497,0.76134
0.13503,0.33908,0.14012,0.21531,0.28747,0.35729,0.5143,0.76034
0.13518,0.27835,0.13993,0.21502,0.28709,0.35682,0.51362,0.75934
0.13533,0.3351,0.13975,0.21474,0.28671,0.35635,0.51295,0.75835
0.13548,0.25329,0.13957,0.21446,0.28634,0.35589,0.51228,0.75736
0.13563,0.24254,0.13939,0.21419,0.28597,0.35542,0.51162,0.75638
0.13578,0.14213,0.13921,0.21391,0.2856,0.35496,0.51095,0.7554
0.13593,0.17031,0.13903,0.21363,0.28523,0.3545,0.51029,0.75442
0.13608,0.083411,0.13885,0.21336,0.28486,0.35405,0.50964,0.75345
0.13623,0.096705,0.13867,0.21308,0.28449,0.35359,0.50898,0.75248
0.13638,0.061576,0.13849,0.21281,0.28413,0.35314,0.50833,0.75151
0.13653,0.028139,0.13831,0.21254,0.28377,0.35269,0.50768,0.75055
0.13668,0.05977,0.13814,0.21226,0.2834,0.35224,0.50703,0.74959
0.13683,0.097643,0.13796,0.21199,0.28304,0.35179,0.50638,0.74864
0.13698,0.14552,0.13779,0.21173,0.28268,0.35134,0.50574,0.74769
0.13713,0.23113,0.13761,0.21146,0.28233,0.3509,0.5051,0.74674
0.13728,0.19325,0.13744,0.21119,0.28197,0.35045,0.50446,0.7458
0.13743,0.21917,0.13727,0.21092,0.28161,0.35001,0.50383,0.74486
0.13758,0.12539,0.13709,0.21066,0.28126,0.34957,0.5032,0.74393
0.13773,0.1443,0.13692,0.2104,0.28091,0.34914,0.50257,0.743
0.13788,0.068562,0.13675,0.21013,0.28056,0.3487,0.50194,0.74207
0.13803,0.092617,0.13658,0.20987,0.28021,0.34827,0.50132,0.74115
0.13818,0.030513,0.13641,0.20961,0.27986,0.34783,0.50069,0.74023
0.13833,0.055762,0.13624,0.20935,0.27951,0.3474,0.50007,0.73931
0.13848,0.071743,0.13607,0.20909,0.27917,0.34697,0.49946,0.7384
0.13863,0.19197,0.13591,0.20884,0.27883,0.34655,0.49884,0.73749
0.13878,0.22922,0.13574,0.20858,0.27848,0.34612,0.49823,0.73658
0.13893,0.30795,0.13557,0.20832,0.27814,0.3457,0.49762,0.73568
0.13908,0.16314,0.13541,0.20807,0.2778,0.34528,0.49701,0.73478
0.13923,0.11988,0.13524,0.20782,0.27746,0.34486,0.4964,0.73389
0.13938,0.026356,0.13508,0.20756,0.27713,0.34444,0.4958,0.73299
0.13953,0.11149,0.13492,0.20731,0.27679,0.34402,0.4952,0.73211
0.13968,0.22931,0.13475,0.20706,0.27646,0.3436,0.4946,0.73122
0.13982,0.25703,0.13459,0.20681,0.27612,0.34319,0.49401,0.73034
0.13997,0.23338,0.13443,0.20656,0.27579,0.34278,0.49341,0.72947
0.14012,0.071004,0.13427,0.20632,0.27546,0.34237,0.49282,0.72859
0.14027,0.049622,0.13411,0.20607,0.27513,0.34196,0.49224,0.72772
0.14042,0.082787,0.13395,0.20583,0.27481,0.34155,0.49165,0.72686
0.14057,0.18126,0.13379,0.20558,0.27448,0.34115,0.49107,0.72599
0.14072,0.22612,0.13363,0.20534,0.27415,0.34074,0.49048,0.72513
0.14087,0.14396,0.13347,0.20509,0.27383,0.34034,0.4899,0.72428
0.14102,0.066788,0.13332,0.20485,0.27351,0.33994,0.48933,0.72342
0.14117,0.045332,0.13316,0.20461,0.27319,0.33954,0.48875,0.72257
0.14132,0.080515,0.133,0.20437,0.27287,0.33914,0.48818,0.72173
0.14147,0.12257,0.13285,0.20413,0.27255,0.33875,0.48761,0.72089
0.14162,0.10449,0.13269,0.2039,0.27223,0.33835,0.48704,0.72005
0.14177,0.079574,0.13254,0.20366,0.27192,0.33796,0.48648,0.71921
0.14192,0.1151,0.13239,0.20342,0.2716,0.33757,0.48591,0.71838
0.14207,0.3114,0.13223,0.20319,0.27129,0.33718,0.48535,0.71755
0.14222,0.35373,0.13208,0.20296,0.27098,0.33679,0.4848,0.71672
0.14237,0.50513,0.13193,0.20272,0.27066,0.3364,0.48424,0.7159
0.14252,0.29206,0.13178,0.20249,0.27035,0.33602,0.48368,0.71508
0.14267,0.24722,0.13163,0.20226,0.27005,0.33564,0.48313,0.71426
0.14282,0.14833,0.13148,0.20203,0.26974,0.33525,0.48258,0.71345
0.14297,0.11371,0.13133,0.2018,0.26943,0.33487,0.48204,0.71264
0.14312,0.15619,0.13118,0.20157,0.26913,0.33449,0.48149,0.71184
0.14327,0.072452,0.13103,0.20135,0.26882,0.33412,0.48095,0.71103
0.14342,0.065806,0.13088,0.20112,0.26852,0.33374,0.48041,0.71023
0.14357,0.057864,0.13074,0.20089,0.26822,0.33337,0.47987,0.70944
0.14372,0.11432,0.13059,0.20067,0.26792,0.33299,0.47933,0.70864
0.14387,0.1244,0.13045,0.20044,0.26762,0.33262,0.4788,0.70785
0.14402,0.1249,0.1303,0.20022,0.26732,0.33225,0.47826,0.70707
0.14417,0.063078,0.13016,0.2,0.26703,0.33189,0.47773,0.70628
0.14432,0.028279,0.13001,0.19978,0.26673,0.33152,0.47721,0.7055
0.14447,0.11675,0.12987,0.19956,0.26644,0.33115,0.47668,0.70473
0.14462,0.094512,0.12973,0.19934,0.26615,0.33079,0.47616,0.70395
0.14477,0.19517,0.12958,0.19912,0.26586,0.33043,0.47564,0.70318
0.14492,0.089631,0.12944,0.1989,0.26557,0.33007,0.47512,0.70241
0.14507,0.07996,0.1293,0.19869,0.26528,0.32971,0.4746,0.70165
0.14522,0.034717,0.12916,0.19847,0.26499,0.32935,0.47408,0.70089
0.14537,0.12229,0.12902,0.19826,0.2647,0.32899,0.47357,0.70013
0.14552,0.17478,0.12888,0.19804,0.26442,0.32864,0.47306,0.69937
0.14567,0.33936,0.12874,0.19783,0.26413,0.32828,0.47255,0.69862
0.14582,0.28863,0.12861,0.19762,0.26385,0.32793,0.47204,0.69787
0.14597,0.31188,0.12847,0.19741,0.26357,0.32758,0.47154,0.69712
0.14612,0.16839,0.12833,0.1972,0.26328,0.32723,0.47104,0.69638
0.14627,0.12991,0.1282,0.19699,0.263,0.32688,0.47054,0.69564
0.14642,0.15516,0.12806,0.19678,0.26273,0.32654,0.47004,0.6949
0.14657,0.21128,0.12792,0.19657,0.26245,0.32619,0.46954,0.69417
0.14672,0.31608,0.12779,0.19636,0.26217,0.32585,0.46905,0.69344
0.14687,0.29279,0.12766,0.19616,0.2619,0.32551,0.46855,0.69271
0.14702,0.27388,0.12752,0.19595,0.26162,0.32517,0.46806,0.69198
0.14717,0.20744,0.12739,0.19575,0.26135,0.32483,0.46757,0.69126
0.14732,0.21078,0.12726,0.19554,0.26108,0.32449,0.46709,0.69054
0.14747,0.18271,0.12712,0.19534,0.26081,0.32415,0.4666,0.68983
0.14762,0.1537,0.12699,0.19514,0.26054,0.32382,0.46612,0.68911
0.14777,0.064295,0.12686,0.19494,0.26027,0.32348,0.46564,0.6884
0.14792,0.035176,0.12673,0.19474,0.26,0.32315,0.46516,0.68769
0.14807,0.098792,0.1266,0.19454,0.25973,0.32282,0.46468,0.68699
0.14822,0.17966,0.12647,0.19434,0.25947,0.32249,0.46421,0.68629
0.14837,0.27699,0.12634,0.19414,0.2592,0.32216,0.46374,0.68559
0.14852,0.2142,0.12621,0.19394,0.25894,0.32183,0.46327,0.68489
0.14867,0.12194,0.12609,0.19375,0.25868,0.32151,0.4628,0.6842
0.14882,0.078428,0.12596,0.19355,0.25842,0.32118,0.46233,0.68351
0.14897,0.037588,0.12583,0.19336,0.25816,0.32086,0.46186,0.68282
0.14912,0.147,0.12571,0.19316,0.2579,0.32054,0.4614,0.68214
0.14927,0.087229,0.12558,0.19297,0.25764,0.32022,0.46094,0.68146
0.14942,0.13391,0.12546,0.19278,0.25738,0.3199,0.46048,0.68078
0.14957,0.088785,0.12533,0.19259,0.25713,0.31958,0.46002,0.6801
0.14972,0.24166,0.12521,0.19239,0.25687,0.31927,0.45957,0.67943
0.14987,0.34425,0.12508,0.1922,0.25662,0.31895,0.45911,0.67876
0.15002,0.43455,0.12496,0.19202,0.25637,0.31864,0.45866,0.67809
0.15017,0.37539,0.12484,0.19183,0.25612,0.31832,0.45821,0.67742
0.15032,0.19343,0.12472,0.19164,0.25587,0.31801,0.45777,0.67676
0.15047,0.093339,0.12459,0.19145,0.25562,0.3177,0.45732,0.6761
0.15062,0.037947,0.12447,0.19127,0.25537,0.31739,0.45688,0.67545
0.15077,0.062912,0.12435,0.19108,0.25512,0.31709,0.45643,0.67479
0.15092,0.13893,0.12423,0.1909,0.25488,0.31678,0.45599,0.67414
0.15106,0.081635,0.12411,0.19071,0.25463,0.31648,0.45555,0.67349
0.15121,0.10733,0.12399,0.19053,0.25439,0.31617,0.45512,0.67285
0.15136,0.086259,0.12388,0.19035,0.25414,0.31587,0.45468,0.6722
0.15151,0.11716,0.12376,0.19017,0.2539,0.31557,0.45425,0.67156
0.15166,0.13083,0.12364,0.18999,0.25366,0.31527,0.45382,0.67092
0.15181,0.15603,0.12352,0.18981,0.25342,0.31497,0.45339,0.67029
0.15196,0.1336,0.12341,0.18963,0.25318,0.31467,0.45296,0.66966
0.15211,0.25978,0.12329,0.18945,0.25294,0.31438,0.45253,0.66903
0.15226,0.357,0.12318,0.18927,0.25271,0.31408,0.45211,0.6684
0.15241,0.42912,0.12306,0.1891,0.25247,0.31379,0.45169,0.66778
0.15256,0.50001,0.12295,0.18892,0.25223,0.3135,0.45127,0.66715
0.15271,0.32623,0.12283,0.18874,0.252,0.31321,0.45085,0.66654
0.15286,0.31532,0.12272,0.18857,0.25177,0.31292,0.45043,0.66592
0.15301,0.1997,0.12261,0.1884,0.25154,0.31263,0.45002,0.66531
0.15316,0.24165,0.12249,0.18822,0.2513,0.31234,0.4496,0.66469
0.15331,0.24282,0.12238,0.18805,0.25107,0.31206,0.44919,0.66409
0.15346,0.31564,0.12227,0.18788,0.25085,0.31177,0.44878,0.66348
0.15361,0.28795,0.12216,0.18771,0.25062,0.31149,0.44837,0.66288
0.15376,0.39202,0.12205,0.18754,0.25039,0.31121,0.44797,0.66228
0.15391,0.34983,0.12194,0.18737,0.25016,0.31092,0.44756,0.66168
0.15406,0.33795,0.12183,0.1872,0.24994,0.31064,0.44716,0.66108
0.15421,0.2264,0.12172,0.18703,0.24971,0.31037,0.44676,0.66049
0.15436,0.10769,0.12161,0.18686,0.24949,0.31009,0.44636,0.6599
0.15451,0.025519,0.1215,0.1867,0.24927,0.30981,0.44596,0.65931
0.15466,0.036601,0.12139,0.18653,0.24905,0.30954,0.44557,0.65872
0.15481,0.029807,0.12128,0.18637,0.24883,0.30926,0.44517,0.65814
0.15496,0.04806,0.12118,0.1862,0.24861,0.30899,0.44478,0.65756
0.15511,0.041025,0.12107,0.18604,0.24839,0.30872,0.44439,0.65698
0.15526,0.0091038,0.12097,0.18588,0.24817,0.30845,0.444,0.65641
0.15541,0.038894,0.12086,0.18571,0.24796,0.30818,0.44361,0.65583
0.15556,0.060232,0.12075,0.18555,0.24774,0.30791,0.44322,0.65526
0.15571,0.041914,0.12065,0.18539,0.24752,0.30764,0.44284,0.6547
0.15586,0.055207,0.12055,0.18523,0.24731,0.30738,0.44246,0.65413
0.15601,0.086456,0.12044,0.18507,0.2471,0.30711,0.44208,0.65357
0.15616,0.13216,0.12034,0.18491,0.24689,0.30685,0.4417,0.65301
0.15631,0.3544,0.12024,0.18476,0.24667,0.30659,0.44132,0.65245
0.15646,0.3804,0.12013,0.1846,0.24646,0.30633,0.44094,0.65189
0.15661,0.48704,0.12003,0.18444,0.24626,0.30607,0.44057,0.65134
0.15676,0.38315,0.11993,0.18429,0.24605,0.30581,0.4402,0.65079
0.15691,0.28436,0.11983,0.18413,0.24584,0.30555,0.43983,0.65024
0.15706,0.18911,0.11973,0.18398,0.24563,0.30529,0.43946,0.64969
0.15721,0.16519,0.11963,0.18382,0.24543,0.30504,0.43909,0.64915
0.15736,0.14214,0.11953,0.18367,0.24522,0.30478,0.43872,0.64861
0.15751,0.19902,0.11943,0.18352,0.24502,0.30453,0.43836,0.64807
0.15766,0.16934,0.11933,0.18336,0.24482,0.30428,0.438,0.64753
0.15781,0.16833,0.11923,0.18321,0.24462,0.30403,0.43764,0.647
0.15796,0.16208,0.11913,0.18306,0.24441,0.30378,0.43728,0.64647
0.15811,0.1629,0.11904,0.18291,0.24421,0.30353,0.43692,0.64594
0.15826,0.23271,0.11894,0.18276,0.24401,0.30328,0.43656,0.64541
