:			-	-	
			A	B	
Black	Dot	480	1.47	3.6	
Black	Dot	481	1.473	3.47	
Black	Dot	482	1.476	3.52	
Black	Dot	483	1.479	3.52	
Black	Dot	484	1.482	3.54	
Black	Dot	485	1.485	3.54	
Black	Dot	486	1.488	3.39	
Black	Dot	487	1.491	3.47	
Black	Dot	488	1.494	3.67	
Black	Dot	489	1.497	3.96	
Black	Dot	490	1.5	4.21	
Black	Dot	491	1.503	4.21	
Black	Dot	492	1.506	4.2	
Black	Dot	493	1.509	4.32	
Black	Dot	494	1.512	4.22	
Black	Dot	495	1.515	3.95	
Black	Dot	496	1.518	3.73	
Black	Dot	497	1.521	3.83	
Black	Dot	498	1.524	3.74	
Black	Dot	499	1.527	3.77	
Black	Dot	500	1.53	3.85	
Black	Dot	501	1.533	4	
Black	Dot	502	1.536	4.25	
Black	Dot	503	1.539	4.41	
Black	Dot	504	1.542	4.53	
Black	Dot	505	1.545	4.27	
Black	Dot	506	1.548	4	
Black	Dot	507	1.551	3.83	
Black	Dot	508	1.554	3.8	
Black	Dot	509	1.557	3.9	
Black	Dot	510	1.56	3.9	
Black	Dot	511	1.563	3.61	
Black	Dot	512	1.566	3.51	
Black	Dot	513	1.569	3.98	
Black	Dot	514	1.572	4.34	
Black	Dot	515	1.575	4.4	
Black	Dot	516	1.578	4.17	
Black	Dot	517	1.581	4.23	
Black	Dot	518	1.584	4.03	
Black	Dot	519	1.587	3.93	
Black	Dot	520	1.59	3.79	
Black	Dot	521	1.593	3.79	
Black	Dot	522	1.596	3.84	
Black	Dot	523	1.599	3.83	
Black	Dot	524	1.602	3.71	
Black	Dot	525	1.605	3.57	
Black	Dot	526	1.608	3.46	
Black	Dot	527	1.611	3.55	
Black	Dot	528	1.614	3.69	
Black	Dot	529	1.617	3.78	
Black	Dot	530	1.62	3.88	
Black	Dot	531	1.623	3.83	
Black	Dot	532	1.626	3.72	
Black	Dot	533	1.629	3.76	
Black	Dot	534	1.632	3.93	
Black	Dot	535	1.635	3.65	
Black	Dot	536	1.638	3.61	
Black	Dot	537	1.641	3.64	
Black	Dot	538	1.644	3.79	
Black	Dot	539	1.647	4.12	
Black	Dot	540	1.65	4.24	
Black	Dot	541	1.653	4.31	
Black	Dot	542	1.656	4.28	
Black	Dot	543	1.659	4.22	
Black	Dot	544	1.662	4.25	
Black	Dot	545	1.665	4.19	
Black	Dot	546	1.668	4.07	
Black	Dot	547	1.671	3.94	
Black	Dot	548	1.674	3.79	
Black	Dot	549	1.677	3.75	
Black	Dot	550	1.68	3.81	
Black	Dot	551	1.683	3.78	
Black	Dot	552	1.686	3.98	
Black	Dot	553	1.689	3.99	
Black	Dot	554	1.692	4	
Black	Dot	555	1.695	4.08	
Black	Dot	556	1.698	4.39	
Black	Dot	557	1.701	4.47	
Black	Dot	558	1.704	4.31	
Black	Dot	559	1.707	4.15	
Black	Dot	560	1.71	3.96	
Black	Dot	561	1.713	3.9	
Black	Dot	562	1.716	4	
Black	Dot	563	1.719	4.13	
Black	Dot	564	1.722	4.12	
Black	Dot	565	1.725	4.04	
Black	Dot	566	1.728	4.06	
Black	Dot	567	1.731	4.06	
Black	Dot	568	1.734	3.9	
Black	Dot	569	1.737	3.98	
Black	Dot	570	1.74	4	
Black	Dot	571	1.743	4.16	
Black	Dot	572	1.746	4.33	
Black	Dot	573	1.749	4.46	
Black	Dot	574	1.752	4.46	
Black	Dot	575	1.755	4.09	
Black	Dot	576	1.758	3.73	
Black	Dot	577	1.761	3.73	
Black	Dot	578	1.764	3.45	
Black	Dot	579	1.767	3.43	
Black	Dot	580	1.77	3.6	
Black	Dot	581	1.773	3.82	
Black	Dot	582	1.776	3.96	
Black	Dot	583	1.779	4.1	
Black	Dot	584	1.782	4.18	
Black	Dot	585	1.785	4.23	
Black	Dot	586	1.788	4.31	
Black	Dot	587	1.791	4.24	
Black	Dot	588	1.794	4.22	
Black	Dot	589	1.797	4.08	
Black	Dot	590	1.8	3.94	
Black	Dot	591	1.803	3.71	
Black	Dot	592	1.806	3.86	
Black	Dot	593	1.809	3.75	
Black	Dot	594	1.812	3.8	
Black	Dot	595	1.815	3.92	
Black	Dot	596	1.818	4.08	
Black	Dot	597	1.821	3.89	
Black	Dot	598	1.824	3.68	
Black	Dot	599	1.827	3.8	
Black	Dot	600	1.83	3.91	
Black	Dot	601	1.833	3.99	
Black	Dot	602	1.836	4.1	
Black	Dot	603	1.839	4.01	
Black	Dot	604	1.842	4.03	
Black	Dot	605	1.845	3.93	
Black	Dot	606	1.848	3.82	
Black	Dot	607	1.851	3.84	
