Freq	Power	Theor.AR(1)	chi2 80%	chi2 90%	chi2 95%	chi2 99%	chi2 crit.
73.081	8.5549E-05	6.7018E-05	0.00010298	0.00013749	0.00017089	0.00024599	0.00036359
73.204	5.1238E-05	6.6834E-05	0.0001027	0.00013712	0.00017042	0.00024531	0.00036259
73.326	1.5732E-05	6.665E-05	0.00010242	0.00013674	0.00016995	0.00024464	0.00036159
73.448	1.0365E-05	6.6468E-05	0.00010214	0.00013637	0.00016949	0.00024397	0.0003606
73.57	3.3471E-05	6.6287E-05	0.00010186	0.00013599	0.00016902	0.0002433	0.00035962
73.692	2.9401E-05	6.6106E-05	0.00010158	0.00013562	0.00016856	0.00024264	0.00035864
73.815	5.6743E-05	6.5926E-05	0.0001013	0.00013525	0.0001681	0.00024198	0.00035767
73.937	4.3484E-05	6.5748E-05	0.00010103	0.00013489	0.00016765	0.00024132	0.0003567
74.059	6.1529E-05	6.557E-05	0.00010076	0.00013452	0.0001672	0.00024067	0.00035573
74.181	9.0218E-05	6.5393E-05	0.00010048	0.00013416	0.00016674	0.00024002	0.00035477
74.303	5.4838E-05	6.5217E-05	0.00010021	0.0001338	0.0001663	0.00023938	0.00035382
74.426	6.2417E-05	6.5042E-05	9.9944E-05	0.00013344	0.00016585	0.00023873	0.00035287
74.548	6.1335E-05	6.4868E-05	9.9676E-05	0.00013308	0.00016541	0.00023809	0.00035192
74.67	0.00011027	6.4694E-05	9.941E-05	0.00013273	0.00016496	0.00023746	0.00035098
74.792	0.00011745	6.4522E-05	9.9145E-05	0.00013237	0.00016452	0.00023682	0.00035004
74.914	3.373E-05	6.435E-05	9.8881E-05	0.00013202	0.00016409	0.00023619	0.00034911
75.037	1.3014E-05	6.4179E-05	9.8618E-05	0.00013167	0.00016365	0.00023557	0.00034819
75.159	7.3512E-05	6.4009E-05	9.8357E-05	0.00013132	0.00016322	0.00023494	0.00034726
75.281	0.00012736	6.384E-05	9.8097E-05	0.00013097	0.00016279	0.00023432	0.00034635
75.403	9.253E-05	6.3672E-05	9.7839E-05	0.00013063	0.00016236	0.00023371	0.00034543
75.526	3.0003E-05	6.3505E-05	9.7582E-05	0.00013029	0.00016193	0.00023309	0.00034453
75.648	6.7366E-05	6.3338E-05	9.7326E-05	0.00012994	0.0001615	0.00023248	0.00034362
75.77	3.1823E-05	6.3172E-05	9.7071E-05	0.0001296	0.00016108	0.00023187	0.00034272
75.892	6.1585E-05	6.3007E-05	9.6817E-05	0.00012926	0.00016066	0.00023126	0.00034183
76.014	9.9208E-05	6.2843E-05	9.6565E-05	0.00012893	0.00016024	0.00023066	0.00034094
76.137	1.836E-05	6.268E-05	9.6314E-05	0.00012859	0.00015983	0.00023006	0.00034005
76.259	2.4981E-05	6.2517E-05	9.6064E-05	0.00012826	0.00015941	0.00022947	0.00033917
76.381	4.6912E-05	6.2355E-05	9.5816E-05	0.00012793	0.000159	0.00022887	0.00033829
76.503	8.8168E-05	6.2194E-05	9.5568E-05	0.0001276	0.00015859	0.00022828	0.00033742
76.625	0.00014002	6.2034E-05	9.5322E-05	0.00012727	0.00015818	0.00022769	0.00033655
76.748	0.00021979	6.1875E-05	9.5077E-05	0.00012694	0.00015777	0.00022711	0.00033568
76.87	0.00012042	6.1716E-05	9.4834E-05	0.00012662	0.00015737	0.00022653	0.00033482
76.992	5.5919E-05	6.1558E-05	9.4591E-05	0.00012629	0.00015697	0.00022595	0.00033397
77.114	3.3295E-05	6.1401E-05	9.435E-05	0.00012597	0.00015657	0.00022537	0.00033312
77.236	5.2899E-05	6.1245E-05	9.4109E-05	0.00012565	0.00015617	0.0002248	0.00033227
77.359	2.424E-05	6.1089E-05	9.387E-05	0.00012533	0.00015577	0.00022423	0.00033142
77.481	0.00010618	6.0935E-05	9.3633E-05	0.00012501	0.00015538	0.00022366	0.00033058
77.603	7.9091E-05	6.0781E-05	9.3396E-05	0.0001247	0.00015498	0.00022309	0.00032975
77.725	9.2793E-05	6.0627E-05	9.316E-05	0.00012438	0.00015459	0.00022253	0.00032892
77.847	0.00012607	6.0475E-05	9.2926E-05	0.00012407	0.0001542	0.00022197	0.00032809
77.97	6.8804E-05	6.0323E-05	9.2693E-05	0.00012376	0.00015382	0.00022141	0.00032726
78.092	4.6856E-05	6.0172E-05	9.246E-05	0.00012345	0.00015343	0.00022086	0.00032644
78.214	1.5632E-05	6.0021E-05	9.2229E-05	0.00012314	0.00015305	0.00022031	0.00032563
78.336	1.9099E-05	5.9872E-05	9.1999E-05	0.00012283	0.00015267	0.00021976	0.00032482
78.459	2.9064E-05	5.9723E-05	9.177E-05	0.00012253	0.00015229	0.00021921	0.00032401
78.581	7.0673E-05	5.9575E-05	9.1543E-05	0.00012222	0.00015191	0.00021867	0.0003232
78.703	7.5763E-05	5.9427E-05	9.1316E-05	0.00012192	0.00015153	0.00021812	0.0003224
78.825	2.6293E-05	5.928E-05	9.109E-05	0.00012162	0.00015116	0.00021759	0.00032161
78.947	1.5958E-05	5.9134E-05	9.0866E-05	0.00012132	0.00015079	0.00021705	0.00032082
79.07	3.7027E-05	5.8989E-05	9.0643E-05	0.00012102	0.00015041	0.00021652	0.00032003
79.192	9.3025E-05	5.8844E-05	9.042E-05	0.00012072	0.00015005	0.00021598	0.00031924
79.314	8.48E-05	5.87E-05	9.0199E-05	0.00012043	0.00014968	0.00021546	0.00031846
79.436	3.3993E-05	5.8557E-05	8.9979E-05	0.00012013	0.00014931	0.00021493	0.00031768
79.558	0.00012421	5.8414E-05	8.9759E-05	0.00011984	0.00014895	0.00021441	0.00031691
79.681	0.00014272	5.8272E-05	8.9541E-05	0.00011955	0.00014859	0.00021388	0.00031614
79.803	7.0868E-05	5.8131E-05	8.9324E-05	0.00011926	0.00014823	0.00021337	0.00031537
79.925	5.7612E-05	5.799E-05	8.9108E-05	0.00011897	0.00014787	0.00021285	0.00031461
80.047	5.8297E-05	5.785E-05	8.8893E-05	0.00011868	0.00014751	0.00021234	0.00031385
80.169	1.5022E-05	5.7711E-05	8.8679E-05	0.0001184	0.00014716	0.00021182	0.00031309
80.292	1.5448E-05	5.7572E-05	8.8466E-05	0.00011811	0.0001468	0.00021132	0.00031234
80.414	2.053E-05	5.7434E-05	8.8254E-05	0.00011783	0.00014645	0.00021081	0.00031159
80.536	2.8761E-05	5.7297E-05	8.8042E-05	0.00011755	0.0001461	0.0002103	0.00031085
80.658	4.418E-05	5.716E-05	8.7832E-05	0.00011727	0.00014575	0.0002098	0.0003101
80.781	6.8353E-05	5.7024E-05	8.7623E-05	0.00011699	0.0001454	0.0002093	0.00030937
80.903	2.4323E-05	5.6888E-05	8.7415E-05	0.00011671	0.00014506	0.00020881	0.00030863
81.025	1.1052E-05	5.6754E-05	8.7208E-05	0.00011644	0.00014472	0.00020831	0.0003079
81.147	2.5643E-05	5.6619E-05	8.7002E-05	0.00011616	0.00014437	0.00020782	0.00030717
81.269	2.342E-05	5.6486E-05	8.6796E-05	0.00011589	0.00014403	0.00020733	0.00030645
81.392	8.1173E-06	5.6353E-05	8.6592E-05	0.00011561	0.00014369	0.00020684	0.00030573
81.514	4.006E-05	5.6221E-05	8.6389E-05	0.00011534	0.00014336	0.00020635	0.00030501
81.636	7.4149E-05	5.6089E-05	8.6187E-05	0.00011507	0.00014302	0.00020587	0.00030429
81.758	3.0866E-05	5.5958E-05	8.5985E-05	0.0001148	0.00014269	0.00020539	0.00030358
81.88	5.3814E-05	5.5827E-05	8.5785E-05	0.00011453	0.00014235	0.00020491	0.00030287
82.003	0.00016405	5.5697E-05	8.5585E-05	0.00011427	0.00014202	0.00020443	0.00030217
82.125	0.00023049	5.5568E-05	8.5386E-05	0.000114	0.00014169	0.00020396	0.00030147
82.247	0.00011247	5.5439E-05	8.5189E-05	0.00011374	0.00014136	0.00020349	0.00030077
82.369	4.657E-05	5.5311E-05	8.4992E-05	0.00011348	0.00014104	0.00020302	0.00030008
82.491	7.2181E-05	5.5184E-05	8.4796E-05	0.00011321	0.00014071	0.00020255	0.00029938
82.614	5.5344E-05	5.5057E-05	8.4601E-05	0.00011295	0.00014039	0.00020208	0.0002987
82.736	3.9283E-05	5.4931E-05	8.4407E-05	0.0001127	0.00014007	0.00020162	0.00029801
82.858	0.00012126	5.4805E-05	8.4213E-05	0.00011244	0.00013975	0.00020116	0.00029733
82.98	0.00013047	5.468E-05	8.4021E-05	0.00011218	0.00013943	0.0002007	0.00029665
83.102	2.9564E-05	5.4555E-05	8.383E-05	0.00011192	0.00013911	0.00020024	0.00029597
83.225	1.4327E-05	5.4431E-05	8.3639E-05	0.00011167	0.00013879	0.00019979	0.0002953
83.347	4.0374E-05	5.4308E-05	8.3449E-05	0.00011142	0.00013848	0.00019933	0.00029463
83.469	4.2908E-05	5.4185E-05	8.3261E-05	0.00011116	0.00013816	0.00019888	0.00029396
83.591	8.1299E-05	5.4062E-05	8.3073E-05	0.00011091	0.00013785	0.00019843	0.0002933
83.714	0.00010959	5.3941E-05	8.2885E-05	0.00011066	0.00013754	0.00019799	0.00029264
83.836	2.9437E-05	5.3819E-05	8.2699E-05	0.00011042	0.00013723	0.00019754	0.00029198
83.958	6.6718E-05	5.3699E-05	8.2514E-05	0.00011017	0.00013693	0.0001971	0.00029133
84.08	7.0196E-05	5.3579E-05	8.2329E-05	0.00010992	0.00013662	0.00019666	0.00029068
84.202	3.1886E-05	5.3459E-05	8.2145E-05	0.00010968	0.00013631	0.00019622	0.00029003
84.325	3.0966E-05	5.334E-05	8.1963E-05	0.00010943	0.00013601	0.00019578	0.00028938
84.447	3.5063E-05	5.3221E-05	8.178E-05	0.00010919	0.00013571	0.00019535	0.00028874
84.569	6.5534E-05	5.3103E-05	8.1599E-05	0.00010895	0.00013541	0.00019491	0.0002881
84.691	7.8089E-05	5.2986E-05	8.1419E-05	0.00010871	0.00013511	0.00019448	0.00028746
84.813	4.694E-05	5.2869E-05	8.1239E-05	0.00010847	0.00013481	0.00019405	0.00028683
84.936	1.5776E-05	5.2753E-05	8.106E-05	0.00010823	0.00013451	0.00019363	0.0002862
85.058	1.2412E-05	5.2637E-05	8.0882E-05	0.00010799	0.00013422	0.0001932	0.00028557
85.18	3.3738E-05	5.2522E-05	8.0705E-05	0.00010775	0.00013392	0.00019278	0.00028494
85.302	3.9358E-05	5.2407E-05	8.0529E-05	0.00010752	0.00013363	0.00019236	0.00028432
85.424	5.0204E-05	5.2293E-05	8.0353E-05	0.00010728	0.00013334	0.00019194	0.0002837
85.547	2.3851E-05	5.2179E-05	8.0178E-05	0.00010705	0.00013305	0.00019152	0.00028308
85.669	1.3562E-05	5.2065E-05	8.0004E-05	0.00010682	0.00013276	0.0001911	0.00028247
85.791	5.3536E-05	5.1953E-05	7.9831E-05	0.00010659	0.00013247	0.00019069	0.00028185
85.913	6.8371E-05	5.184E-05	7.9658E-05	0.00010636	0.00013219	0.00019028	0.00028125
86.036	6.226E-05	5.1729E-05	7.9487E-05	0.00010613	0.0001319	0.00018987	0.00028064
86.158	2.9959E-05	5.1617E-05	7.9316E-05	0.0001059	0.00013162	0.00018946	0.00028004
86.28	4.9792E-06	5.1507E-05	7.9146E-05	0.00010567	0.00013134	0.00018905	0.00027943
86.402	9.3468E-06	5.1396E-05	7.8976E-05	0.00010544	0.00013106	0.00018865	0.00027884
86.524	1.6615E-05	5.1287E-05	7.8808E-05	0.00010522	0.00013078	0.00018825	0.00027824
86.647	3.0703E-05	5.1177E-05	7.864E-05	0.000105	0.0001305	0.00018784	0.00027765
86.769	5.6569E-05	5.1069E-05	7.8472E-05	0.00010477	0.00013022	0.00018744	0.00027706
86.891	7.4538E-05	5.096E-05	7.8306E-05	0.00010455	0.00012994	0.00018705	0.00027647
87.013	3.171E-05	5.0852E-05	7.814E-05	0.00010433	0.00012967	0.00018665	0.00027589
87.135	3.6057E-05	5.0745E-05	7.7975E-05	0.00010411	0.00012939	0.00018626	0.0002753
87.258	7.1498E-05	5.0638E-05	7.7811E-05	0.00010389	0.00012912	0.00018587	0.00027472
87.38	5.1229E-05	5.0532E-05	7.7648E-05	0.00010367	0.00012885	0.00018547	0.00027415
87.502	5.3895E-05	5.0426E-05	7.7485E-05	0.00010345	0.00012858	0.00018509	0.00027357
87.624	3.274E-05	5.032E-05	7.7323E-05	0.00010324	0.00012831	0.0001847	0.000273
87.746	2.0989E-05	5.0215E-05	7.7161E-05	0.00010302	0.00012804	0.00018431	0.00027243
87.869	5.7226E-06	5.0111E-05	7.7001E-05	0.00010281	0.00012778	0.00018393	0.00027186
87.991	1.3229E-05	5.0007E-05	7.6841E-05	0.00010259	0.00012751	0.00018355	0.0002713
88.113	5.9259E-06	4.9903E-05	7.6681E-05	0.00010238	0.00012725	0.00018317	0.00027074
88.235	2.8292E-06	4.98E-05	7.6523E-05	0.00010217	0.00012698	0.00018279	0.00027018
88.358	7.2535E-06	4.9697E-05	7.6365E-05	0.00010196	0.00012672	0.00018241	0.00026962
88.48	9.0215E-06	4.9595E-05	7.6208E-05	0.00010175	0.00012646	0.00018204	0.00026906
88.602	1.4019E-05	4.9493E-05	7.6051E-05	0.00010154	0.0001262	0.00018166	0.00026851
88.724	4.2164E-06	4.9392E-05	7.5896E-05	0.00010133	0.00012594	0.00018129	0.00026796
88.846	2.6711E-05	4.9291E-05	7.5741E-05	0.00010112	0.00012569	0.00018092	0.00026741
88.969	3.7559E-05	4.919E-05	7.5586E-05	0.00010092	0.00012543	0.00018055	0.00026687
89.091	1.6354E-05	4.909E-05	7.5432E-05	0.00010071	0.00012517	0.00018018	0.00026633
89.213	4.2841E-05	4.8991E-05	7.5279E-05	0.00010051	0.00012492	0.00017982	0.00026578
89.335	7.1674E-05	4.8891E-05	7.5127E-05	0.00010031	0.00012467	0.00017945	0.00026525
89.457	0.00013735	4.8793E-05	7.4975E-05	0.0001001	0.00012442	0.00017909	0.00026471
89.58	0.00011194	4.8694E-05	7.4824E-05	9.9901E-05	0.00012417	0.00017873	0.00026418
89.702	3.8095E-05	4.8596E-05	7.4674E-05	9.97E-05	0.00012392	0.00017837	0.00026365
89.824	5.0682E-05	4.8499E-05	7.4524E-05	9.95E-05	0.00012367	0.00017801	0.00026312
89.946	0.00011885	4.8402E-05	7.4375E-05	9.9301E-05	0.00012342	0.00017766	0.00026259
90.068	8.4877E-05	4.8305E-05	7.4226E-05	9.9103E-05	0.00012317	0.0001773	0.00026207
90.191	0.00013025	4.8209E-05	7.4078E-05	9.8905E-05	0.00012293	0.00017695	0.00026154
90.313	8.0675E-05	4.8113E-05	7.3931E-05	9.8709E-05	0.00012268	0.0001766	0.00026102
90.435	5.9351E-05	4.8018E-05	7.3785E-05	9.8513E-05	0.00012244	0.00017625	0.00026051
90.557	6.315E-05	4.7923E-05	7.3639E-05	9.8318E-05	0.0001222	0.0001759	0.00025999
90.679	2.6199E-05	4.7828E-05	7.3493E-05	9.8124E-05	0.00012196	0.00017555	0.00025948
90.802	3.4149E-05	4.7734E-05	7.3349E-05	9.7931E-05	0.00012172	0.00017521	0.00025897
90.924	4.1452E-05	4.764E-05	7.3205E-05	9.7739E-05	0.00012148	0.00017486	0.00025846
91.046	4.4151E-05	4.7547E-05	7.3061E-05	9.7547E-05	0.00012124	0.00017452	0.00025795
91.168	5.4724E-05	4.7454E-05	7.2918E-05	9.7357E-05	0.000121	0.00017418	0.00025745
91.291	8.0891E-05	4.7362E-05	7.2776E-05	9.7167E-05	0.00012077	0.00017384	0.00025695
91.413	0.00013022	4.7269E-05	7.2635E-05	9.6978E-05	0.00012053	0.0001735	0.00025645
91.535	0.00011354	4.7178E-05	7.2494E-05	9.6789E-05	0.0001203	0.00017316	0.00025595
91.657	3.8849E-05	4.7086E-05	7.2353E-05	9.6602E-05	0.00012006	0.00017283	0.00025545
91.779	8.9721E-05	4.6995E-05	7.2213E-05	9.6415E-05	0.00011983	0.00017249	0.00025496
91.902	5.5701E-05	4.6905E-05	7.2074E-05	9.623E-05	0.0001196	0.00017216	0.00025447
92.024	1.1509E-05	4.6815E-05	7.1936E-05	9.6045E-05	0.00011937	0.00017183	0.00025398
92.146	6.2906E-05	4.6725E-05	7.1798E-05	9.586E-05	0.00011914	0.0001715	0.00025349
92.268	7.1502E-05	4.6635E-05	7.166E-05	9.5677E-05	0.00011891	0.00017117	0.00025301
92.39	4.2343E-05	4.6546E-05	7.1523E-05	9.5494E-05	0.00011869	0.00017085	0.00025252
92.513	1.1305E-05	4.6458E-05	7.1387E-05	9.5312E-05	0.00011846	0.00017052	0.00025204
92.635	1.9056E-05	4.6369E-05	7.1252E-05	9.5131E-05	0.00011824	0.0001702	0.00025156
92.757	1.6858E-05	4.6281E-05	7.1116E-05	9.4951E-05	0.00011801	0.00016987	0.00025109
92.879	7.8683E-06	4.6194E-05	7.0982E-05	9.4771E-05	0.00011779	0.00016955	0.00025061
93.001	5.9223E-06	4.6107E-05	7.0848E-05	9.4592E-05	0.00011757	0.00016923	0.00025014
93.124	5.5676E-06	4.602E-05	7.0715E-05	9.4414E-05	0.00011735	0.00016891	0.00024967
93.246	9.4958E-06	4.5934E-05	7.0582E-05	9.4237E-05	0.00011713	0.0001686	0.0002492
93.368	1.0223E-05	4.5847E-05	7.045E-05	9.406E-05	0.00011691	0.00016828	0.00024873
93.49	1.1845E-05	4.5762E-05	7.0318E-05	9.3885E-05	0.00011669	0.00016797	0.00024827
93.613	1.2286E-05	4.5676E-05	7.0187E-05	9.3709E-05	0.00011647	0.00016765	0.0002478
93.735	1.5868E-05	4.5591E-05	7.0056E-05	9.3535E-05	0.00011625	0.00016734	0.00024734
93.857	1.3343E-05	4.5507E-05	6.9926E-05	9.3362E-05	0.00011604	0.00016703	0.00024688
93.979	2.5086E-05	4.5423E-05	6.9797E-05	9.3189E-05	0.00011582	0.00016672	0.00024643
94.101	3.7186E-05	4.5339E-05	6.9668E-05	9.3017E-05	0.00011561	0.00016641	0.00024597
94.224	2.0161E-05	4.5255E-05	6.9539E-05	9.2845E-05	0.0001154	0.00016611	0.00024552
94.346	2.0307E-05	4.5172E-05	6.9412E-05	9.2674E-05	0.00011518	0.0001658	0.00024507
94.468	1.1338E-05	4.5089E-05	6.9284E-05	9.2504E-05	0.00011497	0.0001655	0.00024462
94.59	3.1486E-06	4.5007E-05	6.9158E-05	9.2335E-05	0.00011476	0.00016519	0.00024417
94.712	1.7592E-05	4.4924E-05	6.9031E-05	9.2167E-05	0.00011455	0.00016489	0.00024372
94.835	2.367E-05	4.4843E-05	6.8906E-05	9.1999E-05	0.00011434	0.00016459	0.00024328
94.957	1.5016E-05	4.4761E-05	6.878E-05	9.1832E-05	0.00011414	0.00016429	0.00024284
95.079	2.3029E-05	4.468E-05	6.8656E-05	9.1665E-05	0.00011393	0.000164	0.0002424
95.201	1.8149E-05	4.4599E-05	6.8532E-05	9.15E-05	0.00011372	0.0001637	0.00024196
95.323	2.2186E-05	4.4519E-05	6.8408E-05	9.1335E-05	0.00011352	0.0001634	0.00024152
95.446	3.1958E-05	4.4439E-05	6.8285E-05	9.117E-05	0.00011331	0.00016311	0.00024109
95.568	6.0716E-05	4.4359E-05	6.8162E-05	9.1007E-05	0.00011311	0.00016282	0.00024066
95.69	2.5327E-05	4.428E-05	6.804E-05	9.0844E-05	0.00011291	0.00016253	0.00024023
95.812	5.7389E-05	4.42E-05	6.7919E-05	9.0681E-05	0.00011271	0.00016224	0.0002398
95.934	9.553E-05	4.4122E-05	6.7798E-05	9.052E-05	0.00011251	0.00016195	0.00023937
96.057	1.9216E-05	4.4043E-05	6.7677E-05	9.0359E-05	0.00011231	0.00016166	0.00023894
96.179	1.12E-05	4.3965E-05	6.7557E-05	9.0198E-05	0.00011211	0.00016137	0.00023852
96.301	2.2735E-05	4.3887E-05	6.7438E-05	9.0039E-05	0.00011191	0.00016109	0.0002381
96.423	4.5902E-05	4.381E-05	6.7318E-05	8.988E-05	0.00011171	0.0001608	0.00023768
96.546	4.5876E-05	4.3733E-05	6.72E-05	8.9722E-05	0.00011151	0.00016052	0.00023726
96.668	1.8835E-05	4.3656E-05	6.7082E-05	8.9564E-05	0.00011132	0.00016024	0.00023684
96.79	3.9306E-06	4.3579E-05	6.6964E-05	8.9407E-05	0.00011112	0.00015996	0.00023643
96.912	4.3332E-05	4.3503E-05	6.6847E-05	8.9251E-05	0.00011093	0.00015968	0.00023601
97.034	1.219E-05	4.3427E-05	6.6731E-05	8.9095E-05	0.00011073	0.0001594	0.0002356
97.157	2.9425E-05	4.3352E-05	6.6615E-05	8.894E-05	0.00011054	0.00015912	0.00023519
97.279	0.00011258	4.3276E-05	6.6499E-05	8.8786E-05	0.00011035	0.00015884	0.00023478
97.401	9.3347E-05	4.3202E-05	6.6384E-05	8.8632E-05	0.00011016	0.00015857	0.00023438
97.523	3.4454E-05	4.3127E-05	6.6269E-05	8.8479E-05	0.00010997	0.0001583	0.00023397
97.645	7.0158E-06	4.3053E-05	6.6155E-05	8.8326E-05	0.00010978	0.00015802	0.00023357
97.768	2.8765E-05	4.2979E-05	6.6041E-05	8.8174E-05	0.00010959	0.00015775	0.00023317
97.89	8.6458E-05	4.2905E-05	6.5928E-05	8.8023E-05	0.0001094	0.00015748	0.00023277
98.012	5.9979E-05	4.2831E-05	6.5815E-05	8.7873E-05	0.00010922	0.00015721	0.00023237
98.134	1.563E-05	4.2758E-05	6.5703E-05	8.7723E-05	0.00010903	0.00015694	0.00023197
98.256	2.5167E-06	4.2686E-05	6.5591E-05	8.7573E-05	0.00010884	0.00015668	0.00023158
98.379	4.0503E-05	4.2613E-05	6.548E-05	8.7425E-05	0.00010866	0.00015641	0.00023119
98.501	0.00010239	4.2541E-05	6.5369E-05	8.7277E-05	0.00010847	0.00015614	0.00023079
98.623	5.0906E-05	4.2469E-05	6.5258E-05	8.7129E-05	0.00010829	0.00015588	0.0002304
98.745	2.6465E-05	4.2397E-05	6.5148E-05	8.6982E-05	0.00010811	0.00015562	0.00023001
98.868	5.5047E-05	4.2326E-05	6.5039E-05	8.6836E-05	0.00010793	0.00015536	0.00022963
98.99	8.9633E-05	4.2255E-05	6.4929E-05	8.669E-05	0.00010775	0.0001551	0.00022924
99.112	5.2115E-05	4.2184E-05	6.4821E-05	8.6545E-05	0.00010757	0.00015484	0.00022886
99.234	1.9069E-05	4.2114E-05	6.4713E-05	8.6401E-05	0.00010739	0.00015458	0.00022848
99.356	1.2699E-06	4.2044E-05	6.4605E-05	8.6257E-05	0.00010721	0.00015432	0.0002281
99.479	4.7449E-05	4.1974E-05	6.4497E-05	8.6113E-05	0.00010703	0.00015406	0.00022772
99.601	4.7077E-05	4.1904E-05	6.4391E-05	8.5971E-05	0.00010685	0.00015381	0.00022734
99.723	6.5703E-05	4.1835E-05	6.4284E-05	8.5828E-05	0.00010667	0.00015355	0.00022696
99.845	4.0534E-05	4.1766E-05	6.4178E-05	8.5687E-05	0.0001065	0.0001533	0.00022659
99.967	1.5118E-05	4.1697E-05	6.4072E-05	8.5546E-05	0.00010632	0.00015305	0.00022622
100.09	8.2753E-05	4.1629E-05	6.3967E-05	8.5406E-05	0.00010615	0.0001528	0.00022585
100.21	7.3367E-05	4.1561E-05	6.3863E-05	8.5266E-05	0.00010598	0.00015255	0.00022548
100.33	4.3459E-05	4.1493E-05	6.3758E-05	8.5126E-05	0.0001058	0.0001523	0.00022511
100.46	7.3997E-05	4.1425E-05	6.3654E-05	8.4988E-05	0.00010563	0.00015205	0.00022474
100.58	9.05E-05	4.1358E-05	6.3551E-05	8.485E-05	0.00010546	0.0001518	0.00022438
100.7	2.2527E-05	4.1291E-05	6.3448E-05	8.4712E-05	0.00010529	0.00015156	0.00022401
100.82	6.9818E-06	4.1224E-05	6.3345E-05	8.4575E-05	0.00010512	0.00015131	0.00022365
100.95	3.9207E-05	4.1158E-05	6.3243E-05	8.4439E-05	0.00010495	0.00015107	0.00022329
101.07	9.8287E-05	4.1091E-05	6.3141E-05	8.4303E-05	0.00010478	0.00015082	0.00022293
101.19	0.00010219	4.1025E-05	6.304E-05	8.4167E-05	0.00010461	0.00015058	0.00022257
101.31	6.4791E-05	4.096E-05	6.2939E-05	8.4033E-05	0.00010444	0.00015034	0.00022222
101.43	5.4598E-05	4.0894E-05	6.2839E-05	8.3898E-05	0.00010428	0.0001501	0.00022186
101.56	9.9011E-05	4.0829E-05	6.2738E-05	8.3765E-05	0.00010411	0.00014986	0.00022151
101.68	7.3459E-05	4.0764E-05	6.2639E-05	8.3632E-05	0.00010394	0.00014962	0.00022115
101.8	6.3123E-05	4.07E-05	6.2539E-05	8.3499E-05	0.00010378	0.00014939	0.0002208
101.92	3.5019E-05	4.0635E-05	6.244E-05	8.3367E-05	0.00010362	0.00014915	0.00022046
102.04	1.9534E-05	4.0571E-05	6.2342E-05	8.3235E-05	0.00010345	0.00014891	0.00022011
102.17	1.9393E-05	4.0507E-05	6.2244E-05	8.3105E-05	0.00010329	0.00014868	0.00021976
102.29	1.4074E-05	4.0444E-05	6.2146E-05	8.2974E-05	0.00010313	0.00014845	0.00021942
102.41	2.6201E-05	4.038E-05	6.2049E-05	8.2844E-05	0.00010297	0.00014821	0.00021907
102.53	1.8308E-05	4.0317E-05	6.1952E-05	8.2715E-05	0.0001028	0.00014798	0.00021873
102.66	2.0329E-05	4.0255E-05	6.1855E-05	8.2586E-05	0.00010264	0.00014775	0.00021839
102.78	1.352E-05	4.0192E-05	6.1759E-05	8.2458E-05	0.00010249	0.00014752	0.00021805
102.9	2.0113E-05	4.013E-05	6.1664E-05	8.233E-05	0.00010233	0.00014729	0.00021771
103.02	3.9372E-05	4.0068E-05	6.1568E-05	8.2202E-05	0.00010217	0.00014707	0.00021738
103.14	5.8357E-05	4.0006E-05	6.1473E-05	8.2076E-05	0.00010201	0.00014684	0.00021704
103.27	5.0216E-05	3.9944E-05	6.1379E-05	8.1949E-05	0.00010185	0.00014661	0.00021671
103.39	1.9898E-05	3.9883E-05	6.1284E-05	8.1824E-05	0.0001017	0.00014639	0.00021637
103.51	4.0477E-05	3.9822E-05	6.1191E-05	8.1698E-05	0.00010154	0.00014616	0.00021604
103.63	6.8086E-05	3.9761E-05	6.1097E-05	8.1574E-05	0.00010139	0.00014594	0.00021571
103.76	4.638E-05	3.9701E-05	6.1004E-05	8.1449E-05	0.00010123	0.00014572	0.00021538
103.88	9.8885E-06	3.964E-05	6.0911E-05	8.1326E-05	0.00010108	0.0001455	0.00021506
104	2.8632E-05	3.958E-05	6.0819E-05	8.1202E-05	0.00010092	0.00014528	0.00021473
104.12	2.9894E-05	3.952E-05	6.0727E-05	8.108E-05	0.00010077	0.00014506	0.00021441
104.24	9.9775E-06	3.9461E-05	6.0636E-05	8.0957E-05	0.00010062	0.00014484	0.00021408
104.37	7.3599E-05	3.9401E-05	6.0545E-05	8.0836E-05	0.00010047	0.00014462	0.00021376
104.49	8.243E-05	3.9342E-05	6.0454E-05	8.0714E-05	0.00010032	0.0001444	0.00021344
104.61	2.7137E-05	3.9283E-05	6.0363E-05	8.0594E-05	0.00010017	0.00014419	0.00021312
104.73	7.0592E-06	3.9225E-05	6.0273E-05	8.0473E-05	0.00010002	0.00014397	0.0002128
104.86	1.4783E-06	3.9166E-05	6.0183E-05	8.0353E-05	9.987E-05	0.00014376	0.00021249
104.98	1.0359E-05	3.9108E-05	6.0094E-05	8.0234E-05	9.9722E-05	0.00014355	0.00021217
105.1	1.188E-05	3.905E-05	6.0005E-05	8.0115E-05	9.9574E-05	0.00014333	0.00021186
105.22	1.9576E-05	3.8993E-05	5.9916E-05	7.9997E-05	9.9427E-05	0.00014312	0.00021154
105.34	5.3776E-05	3.8935E-05	5.9828E-05	7.9879E-05	9.928E-05	0.00014291	0.00021123
105.47	5.7916E-05	3.8878E-05	5.974E-05	7.9762E-05	9.9134E-05	0.0001427	0.00021092
